BKPREM,CHBAL,DEP,DEPDOM,EINTEXP,ELNATR,EQ,FREPO,INTAN,INTINC,LIAB,LNAG,LNATRES,LNAUTO,LNCI,LNCON,LNDEP,LNLSGR,LNLSNET,LNMUNI,LNRE,LNREAG,LNRECONS,LNREMULT,LNRENRES,LNRERES,NETINC,NONII,NONIX,NUMEMP,ORE,SC,SCMUNI,SCUS,TRADE,ROA,ROE,NIMY
0.0134086132,0.0456824945,0.8998626127,0.8998626127,0.0028108570,0.0001165122,0.0857626938,0.0000000000,0.0000000000,0.0106123202,0.9142373062,0.0023399535,0.0069907324,0.0108016525,0.0540034080,0.0306281464,0.0000000000,0.5665697350,0.5595790026,0.0045633948,0.4749571575,0.0155252516,0.0833596295,0.0325505979,0.0892143679,0.2543073107,0.0015195134,0.0011942501,0.0070150058,0.0002330244,0.0000000000,0.3293848641,0.0963555953,0.2330292688,0.0000000000,0.6071480529557247,6.95,3.4284038028187793
0.0156837101,0.0220408120,0.8712981674,0.8712981674,0.0026371789,0.0000000000,0.0458558235,0.0253480058,0.0010237829,0.0085547509,0.9541441765,0.0000000000,0.0042076939,0.0060998161,0.0448642014,0.0154532249,0.0000000000,0.3767306486,0.3725229547,0.0041808933,0.3122376891,0.0008951400,0.0140649539,0.0083028253,0.0887635812,0.2002111887,0.0011202650,0.0009326608,0.0056174054,0.0001768839,0.0000000000,0.5063597820,0.1775861237,0.3271656223,0.0000000000,0.45576465970298974,9.51,2.6494595786423316
0.0308072619,0.0281934735,0.8924093813,0.8924093813,0.0034377963,0.0016480157,0.1020883726,0.0571312122,0.0000000000,0.0134587952,0.8979116274,0.0257568911,0.0100741607,0.0113234630,0.0418471953,0.0179243862,0.0000000000,0.7682145610,0.7581404003,0.0000000000,0.6826240663,0.0255974057,0.0958241408,0.0000000000,0.1894597875,0.3717427323,0.0015328318,0.0012227214,0.0076287180,0.0002215075,0.0000000000,0.1124726438,0.0208217042,0.0681357043,0.0000000000,0.6244839208926871,6.04,4.387398352301105
0.0020553519,0.0449073414,0.8283403663,0.8283403663,0.0036744658,0.0000000000,0.0731873055,0.0433721194,0.0000000000,0.0115603057,0.9268126945,0.3407941209,0.0135485441,0.0071475910,0.0476506070,0.0151089336,0.0000000000,0.5575540474,0.5440055033,0.0017785086,0.1488662008,0.0970965009,0.0000000000,0.0000000000,0.0513418512,0.0004278488,0.0036744658,0.0005620758,0.0047734499,0.0001090595,0.0000000000,0.3297791126,0.1575993490,0.1721797636,0.0000000000,1.4879423167567614,20.29,3.4094876247387345
0.0011127832,0.0986879756,0.9048835287,0.9048835287,0.0021937727,0.0000741855,0.0936221624,0.0000000000,0.0000000000,0.0103965747,0.9063778376,0.0455499269,0.0094427606,0.0325144662,0.0513469976,0.0694694673,0.0000000000,0.3320121240,0.3225693635,0.0000000000,0.1623603722,0.0189385108,0.0012929481,0.0000000000,0.0417452680,0.1003836453,0.0033913394,0.0009008245,0.0056381017,0.0001589690,0.0010597936,0.5658131796,0.2090760720,0.3439242036,0.0000000000,1.3212494064699931,14.15,3.282738584372001
0.0094117834,0.0980413960,0.9291932076,0.9291932076,0.0040307849,0.0000357409,0.0652510603,0.0157895573,0.0000000000,0.0097413944,0.9347489397,0.0193080552,0.0042253745,0.0141176751,0.0504582784,0.0222546979,0.0000000000,0.5866519467,0.5824265722,0.0017274792,0.4929034359,0.0788564485,0.0119732181,0.0091576255,0.1340484171,0.2588677267,0.0021682843,0.0008657252,0.0043723095,0.0001111941,0.0000000000,0.2637165822,0.1726843836,0.0864811844,0.0000000000,0.8741139790196636,13.51,2.434075362392435
0.0332321712,0.0305557547,0.9404497336,0.9404497336,0.0029472443,0.0000876208,0.0559578146,0.0062609028,0.0000000000,0.0113429079,0.9440421854,0.0243187485,0.0056794195,0.0095904923,0.0795357692,0.0138042552,0.0000000000,0.6365808780,0.6309014585,0.0057192471,0.5132028580,0.0729243833,0.0150389116,0.0033614516,0.1410933480,0.2807847635,0.0016408982,0.0007089317,0.0070893174,0.0001991381,0.0000000000,0.2657936451,0.1340199616,0.1317736835,0.0000000000,0.6542018975030764,11.77,3.6368341600172527
0.0151406011,0.0207710263,0.8371963673,0.8371963673,0.0057444015,0.0002051572,0.0913906922,0.1088746444,0.0020150996,0.0134674302,0.9086093078,0.0582144941,0.0107000875,0.0013540375,0.1092348092,0.0060270625,0.0000000000,0.7931559559,0.7824558684,0.0001139762,0.6171721132,0.0272220804,0.0610000729,0.0570929681,0.2962424320,0.1756145598,0.0020378948,0.0006291487,0.0054845357,0.0001139762,0.0000000000,0.0429644759,0.0000000000,0.0426362244,0.0000000000,0.8222731160839932,9.68,3.307665084265892
0.0071790193,0.0352818887,0.8639575840,0.8639575840,0.0017648422,0.0000149563,0.0777502748,0.0000673033,0.0044420182,0.0104020999,0.9222497252,0.0004860794,0.0038587229,0.0128399752,0.0090036867,0.0359773562,0.0000000000,0.3916080255,0.3877493027,0.0003739073,0.3457669960,0.0082633504,0.0217464460,0.0045990592,0.0384301878,0.2727279526,0.0026472634,0.0009272900,0.0064985081,0.0001645192,0.0001196503,0.5157228001,0.3448172715,0.1709055286,0.0000000000,1.0511976303511046,13.29,3.666681216988956
0.0045060474,0.0499149580,0.7527461495,0.7527461495,0.0039804403,0.0000000000,0.0794021072,0.0062777568,0.0000000000,0.0103290655,0.9205978928,0.1076077199,0.0084274308,0.0083093168,0.0441923368,0.0130161580,0.0000000000,0.5352392989,0.5268118681,0.0000000000,0.3702222905,0.1236357838,0.0125614193,0.0000177171,0.0687305112,0.1652768591,0.0018248606,0.0005669470,0.0049903147,0.0001181140,0.0000000000,0.4007901824,0.2476259095,0.1527331569,0.0000000000,0.7343613996833215,9.07,2.6303877069136377
0.0134898073,0.0271145577,0.8994764210,0.8994764210,0.0068865939,0.0001124525,0.0878074453,0.0000000000,0.0000000000,0.0142994656,0.9121925547,0.1179492254,0.0089242340,0.0392099534,0.1670055237,0.0393808813,0.0000000000,0.8345463215,0.8256220875,0.0000000000,0.5100847442,0.0707281527,0.0213839760,0.0004273197,0.2769346336,0.1406106623,0.0030946940,0.0008996204,0.0050108854,0.0000989582,0.0000000000,0.1096187409,0.0547688875,0.0327326868,0.0000000000,1.25141534529878,14.22,3.1412315228682797
0.0182408930,0.0635554069,0.8751862569,0.8751862569,0.0043438495,0.0006690043,0.1171576207,0.0000000000,0.0082549515,0.0170338783,0.8828423793,0.1796159541,0.0146806674,0.0023929769,0.0693425279,0.0269052002,0.0000000000,0.8573827897,0.8427021223,0.0049450177,0.5761623949,0.0964138096,0.0880068117,0.0421519482,0.2064954234,0.1430944021,0.0055812735,0.0026502862,0.0073286378,0.0001988299,0.0002970753,0.0474174329,0.0109824305,0.0360864653,0.0000000000,2.246299807120422,19.47,5.495075956130555
0.0249361473,0.5388044988,0.8539678272,0.8539678272,0.0009857956,0.0000000000,0.1426266971,0.0000000000,0.0000896178,0.0172738271,0.8573733029,0.0079087691,0.0071022091,0.0359815387,0.0192006094,0.0689608818,0.0000000000,0.3752520500,0.3681498409,0.0000000000,0.2777927141,0.0687592418,0.0475646368,0.0000000000,0.0422323789,0.1192364565,0.0084240713,0.0033606668,0.0112246270,0.0004480889,0.0000000000,0.0311421786,0.0256978985,0.0054442801,0.0000000000,3.2760817713495323,24.34,6.875598482072137
0.0191188904,0.1110080388,0.9094042624,0.9094042624,0.0057898685,0.0001987824,0.0809958733,0.0000000000,0.0097482885,0.0129182050,0.9190041267,0.0123655900,0.0097138329,0.0021481750,0.1199996289,0.0043679118,0.0053339942,0.7546004871,0.7448866543,0.0019732465,0.6105097576,0.0422054774,0.1070840743,0.0352878502,0.2164435445,0.2094888112,0.0023284044,0.0030095654,0.0071071331,0.0001537250,0.0000318052,0.0747236262,0.0735097284,0.0012138978,0.0000000000,0.9628069906253724,11.56,3.2086016053446866
0.0179997375,0.0169632895,0.7915262859,0.7915262859,0.0037273841,0.0001394693,0.1087996893,0.0189978998,0.0000000000,0.0126096611,0.8912003107,0.0643883043,0.0073043602,0.0049333829,0.0913687676,0.0077364414,0.0000000000,0.5600374106,0.5527330504,0.0003336323,0.3961063467,0.0965099871,0.0547758647,0.0130909668,0.1322387276,0.0994908005,0.0030218338,0.0008887746,0.0059999125,0.0001695509,0.0031093439,0.3375456693,0.1389660680,0.1963289505,0.0000000000,1.2181711447777113,11.16,3.9050136684495516
0.0129187794,0.0321276276,0.8265368137,0.8265368137,0.0057296974,0.0001360614,0.0951684088,0.0000000000,0.0153709085,0.0121699377,0.9048315912,0.0273685017,0.0072999469,0.0040556380,0.1074351012,0.0095555428,0.0000000000,0.7426363058,0.7353363589,0.0031314283,0.5797385404,0.2534007795,0.0248186100,0.0281516107,0.1665260699,0.1068414703,0.0020933301,0.0006410004,0.0046059309,0.0001189278,0.0000000000,0.1733291406,0.0424320121,0.1164363197,0.0000000000,0.8369174480867905,8.81,2.7755923788488133
0.0083805886,0.0121601053,0.8709451013,0.8709451013,0.0052789003,0.0000525940,0.1073888735,0.0000000000,0.0012432143,0.0135284572,0.8926111265,0.0043004698,0.0098137763,0.0013778732,0.0620727584,0.0055309890,0.0000000000,0.7890135579,0.7791997816,0.0092783145,0.7062024245,0.0415329713,0.0949172845,0.0584510238,0.3328808432,0.1784203017,0.0022774127,0.0019532339,0.0072561643,0.0001482608,0.0001849859,0.1539259866,0.0137687576,0.1252046520,0.0000000000,0.9140299179661334,8.49,3.5366339000791585
0.0157477379,0.0519538630,0.9184150343,0.9184150343,0.0040519041,0.0001677936,0.0506488018,0.0000000000,0.0000000000,0.0116771900,0.9493511982,0.0633700408,0.0060840708,0.0188860992,0.0679377548,0.0401710252,0.0000000000,0.5112173113,0.5051332405,0.0000000000,0.3360781048,0.0901424381,0.0092907925,0.0052948195,0.0493561698,0.1819938849,0.0028400616,0.0009508303,0.0055434026,0.0001242915,0.0000000000,0.3948742170,0.1465645819,0.2483096351,0.0000000000,1.147765373651627,22.01,3.2548685419077588
0.0046811258,0.0312931060,0.9197091539,0.9197091539,0.0045747366,0.0002201156,0.0506779562,0.0368693687,0.0000000000,0.0112882634,0.9493220438,0.0015518152,0.0035915534,0.0218648197,0.0713981745,0.0439864409,0.0025093182,0.3904631233,0.3868715699,0.0187501834,0.2517609251,0.0197627153,0.0466865260,0.0089146832,0.0644718692,0.1119251313,0.0016765474,0.0009244857,0.0053965016,0.0001247322,0.0000000000,0.4896178793,0.3008283685,0.1887895108,0.0000000000,0.6674614374884755,13,2.848603717194359
0.0145950575,0.0443600845,0.9022323770,0.9022323770,0.0042377527,0.0000000000,0.0884475304,0.0003230175,0.0225104684,0.0124198754,0.9115524696,0.2687890992,0.0077731647,0.0055476036,0.1471418877,0.0078739224,0.0000000000,0.7454177446,0.7376445800,0.0000000000,0.3216128354,0.2440619601,0.0000000000,0.0000000000,0.0566762387,0.0208746366,0.0029367923,0.0003822868,0.0055238959,0.0001244655,0.0000000000,0.1628986229,0.0400749164,0.1227792546,0.0000000000,1.1524193829730327,13.21,3.4623348815191135
0.0130528610,0.0588653701,0.8961058830,0.8961058830,0.0034651951,0.0000563665,0.0700474015,0.0000000000,0.0048314106,0.0117134866,0.9299525985,0.0133937439,0.0046864683,0.0171246665,0.0171917694,0.0247663476,0.0000000000,0.7727411813,0.7680547130,0.0006039263,0.7151131892,0.1135408335,0.0467116883,0.0269431665,0.1011590017,0.4267584993,0.0019969831,0.0008964951,0.0065331408,0.0001717835,0.0000000000,0.1363719327,0.0216339831,0.1147782114,0.0000000000,0.7858027413320096,11.35,3.461048422860602
0.0049856270,0.0929302911,0.9050934244,0.9050934244,0.0007635645,0.0000000000,0.0922565577,0.0250628818,0.0000000000,0.0076805605,0.9077434423,0.0814319080,0.0034135825,0.0390316206,0.1460653971,0.0392112828,0.0000000000,0.3106809199,0.3072673374,0.0000000000,0.0439723320,0.0105551563,0.0000000000,0.0000000000,0.0148221344,0.0185950413,-0.0001796622,0.0001796622,0.0072763205,0.0002245778,0.0000000000,0.5415468918,0.2335159899,0.3039435861,0.0000000000,-0.07134257814241762,-0.76,3.0809242772831853
0.0189160719,0.0345311393,0.9073766323,0.9073766323,0.0026426197,0.0000000000,0.0899762073,0.0000000000,0.0020886685,0.0126319040,0.9100237927,0.0150701974,0.0095170635,0.0187299079,0.0542826786,0.0469042300,0.0000000000,0.6962848944,0.6867678309,0.0000000000,0.5790515629,0.0715141939,0.0608665250,0.0280063205,0.1399498720,0.2787146516,0.0023293195,0.0014439056,0.0086180279,0.0002724350,0.0015574202,0.2374362048,0.0718774406,0.1655587642,0.0000000000,0.930540502546289,10.38,4.223165502496707
0.0084322827,0.2000556051,0.8378473589,0.8378473589,0.0030807275,-0.0006527550,0.1010112523,0.0092059183,0.0000000000,0.0122072100,0.8989887477,0.0061873580,0.0080886365,0.0014695623,0.0370775224,0.0063324146,0.0000000000,0.5660370516,0.5579484151,0.0000000000,0.5169543624,0.0068660160,0.0307641033,0.0120656071,0.2768717492,0.1903868869,0.0034174662,0.0010861982,0.0074479696,0.0001726865,0.0011207355,0.1841753528,0.0000000000,0.1841753528,0.0000000000,1.4030796499390716,13.7,4.031911992172675
0.0023363104,0.1922576448,0.7848820015,0.7848820015,0.0015969717,0.0004436032,0.2100313480,0.1441119063,0.0000000000,0.0107943455,0.7899686520,0.2288992725,0.0038149879,0.0089903590,0.1103093393,0.0118294198,0.0000000000,0.3652037618,0.3613887739,0.0000000000,0.0141065831,0.0123913172,0.0000000000,0.0000000000,0.0000000000,0.0017152659,0.0027799136,0.0007689123,0.0059147099,0.0001774413,0.0000000000,0.2777547761,0.0841958952,0.1935588809,0.0000000000,1.1185649050261048,5.33,3.819231241557166
0.0011483986,0.0602271277,0.8678575986,0.8678575986,0.0037514355,0.0000000000,0.1281357662,0.0000000000,0.0000000000,0.0100548679,0.8718642338,0.1512823785,0.0043383948,0.0154140615,0.0336863596,0.0223044532,0.0000000000,0.3218833737,0.3175449789,0.0000000000,0.1146101825,0.0819191017,0.0064055123,0.0000000000,0.0000000000,0.0262855685,0.0026795968,0.0018629578,0.0051039939,0.0001020799,0.0000000000,0.6025009570,0.3781293862,0.1160648207,0.0000000000,1.0483488505603675,8.46,2.5348932676518885
0.0093503386,0.0254046937,0.8876152118,0.8876152118,0.0035972771,0.0000000000,0.0853320597,0.0026248074,0.0014802193,0.0140922039,0.9146679403,0.1503111042,0.0079475727,0.0344839456,0.0641872994,0.0565280252,0.0000000000,0.6033915955,0.5954440228,0.0001075741,0.3318100844,0.0971695109,0.0282661641,0.0051592527,0.0528791126,0.1483360442,0.0051850704,0.0017340941,0.0070654653,0.0002194511,0.0000000000,0.3522491588,0.1740333394,0.1172729542,0.0000000000,2.087140271414839,24.59,4.391399950036347
0.0051144215,0.1756913125,0.9008033043,0.9008033043,0.0019376490,0.0001397051,0.0939881251,0.0000000000,0.0000000000,0.0109243315,0.9060118749,0.0580353211,0.0057765022,0.0148755562,0.0375594126,0.0258606290,0.0000000000,0.4939121984,0.4881356962,0.0003857076,0.3728577286,0.1418553445,0.0094422426,0.0096639485,0.1332634808,0.0786327123,0.0057157609,0.0005132644,0.0036444809,0.0000941491,0.0000000000,0.3048061592,0.0211076185,0.2836985407,0.0000000000,2.20455377406838,24.6,3.623134059939665
0.0063472820,0.1486510462,0.8705841410,0.8705841410,0.0044832441,-0.0000090984,0.0401820138,0.0000000000,0.0000000000,0.0099275084,0.9598179862,0.0006675962,0.0015114742,0.0012544440,0.0336493516,0.0083330111,0.0000000000,0.3157889350,0.3142774607,0.0000000000,0.2665847051,0.0097091464,0.0594126518,0.0036575629,0.1334748895,0.0603304544,0.0021165189,0.0009644320,0.0043012758,0.0001296524,0.0011498122,0.5152273353,0.3131321977,0.2020951376,0.0000000000,0.8809748950558184,20.15,2.364934546842328
0.0077764498,0.0136611635,0.7196535471,0.7196535471,0.0054064757,0.0001988975,0.0869570983,0.0000000000,0.0059492449,0.0128770654,0.9130429017,0.1276311928,0.0072911400,0.0045914380,0.0493080135,0.0122034659,0.0000000000,0.6814024660,0.6741113260,0.0080796580,0.4677114236,0.2934392116,0.0177487279,0.0199038927,0.0924281052,0.0441914861,0.0030727452,0.0008061978,0.0042953018,0.0000937028,0.0000000000,0.2510634386,0.1079429933,0.0232418346,0.0000000000,1.2706286385841044,14.08,3.354882761714401
0.0287407154,0.1922547315,0.8701516690,0.8701516690,0.0026886314,0.0001909682,0.1181037862,0.0000000000,0.0000000000,0.0180716231,0.8818962138,0.0002261466,0.0153679153,0.0227905481,0.0909863005,0.0581548451,0.0000000000,0.5673916758,0.5520237605,0.0026132492,0.3417426352,0.0240670198,0.0183982793,0.0019448604,0.0320826591,0.2652498166,0.0057692501,0.0034123004,0.0109002643,0.0004472676,0.0001959937,0.2006221543,0.1381051933,0.0444955927,0.0000000000,2.3680783858699153,20.07,6.849349552336494
0.0101079191,0.0370307038,0.8627260982,0.8627260982,0.0065739474,-0.0001709986,0.0506155951,0.0000000000,0.0132618939,0.0104879161,0.9493844049,0.0293167655,0.0137178903,0.0159218726,0.0749544004,0.0281007752,0.0000000000,0.5542255662,0.5405076759,0.0000000000,0.4065397477,0.1815435477,0.0257827937,0.0088159295,0.0503115975,0.1400858793,-0.0045599635,0.0005319957,0.0092529260,0.0002279982,0.0000000000,0.3809659523,0.0177458580,0.3632200942,0.0000000000,-1.792901231685794,-34.15,1.659684176603287
0.0099530704,0.7212361825,0.7208580770,0.7208580770,0.0000444830,0.0000000000,0.2476257201,0.1343275283,0.0000000000,0.0097751385,0.7523742799,0.0028469118,0.0019683726,0.0000000000,0.0301817130,0.0292142079,0.0000000000,0.1004982096,0.0985298370,0.0000000000,0.0060274460,0.0005560375,0.0000000000,0.0000000000,0.0015680256,0.0039033829,-0.0019350103,0.0162807767,0.0261337604,0.0003002602,0.0000000000,0.0268899713,0.0122105825,0.0141344721,0.0000000000,-0.7664818373538757,-3.11,6.9893063612672615
0.0316714818,0.0367234693,0.7121139555,0.7121139555,0.0054073262,0.0010660157,0.1232406878,0.0880776183,0.0095632425,0.0183076614,0.8767593122,0.0076938526,0.0262487061,0.0011432632,0.2048913127,0.0023792235,0.0000000000,0.7757659091,0.7495172030,0.0000000000,0.5607860707,0.0752081821,0.0170871506,0.0127149412,0.3963879061,0.0593878907,0.0007879247,0.0040477699,0.0148315232,0.0003244396,0.0000000000,0.0609173915,0.0008033742,0.0601140173,0.0000000000,0.32627731972778234,2.56,5.774250989748111
0.0057811834,0.0344814454,0.9170449698,0.9170449698,0.0042654317,0.0001523368,0.0788647858,0.0000000000,0.0000000000,0.0137331668,0.9211352142,0.3084440314,0.0070836634,0.0120422278,0.1105584669,0.0181357017,0.0000000000,0.6778837365,0.6708000731,0.0013100969,0.2393973554,0.1203918104,0.0190116385,0.0000000000,0.0599902504,0.0400036561,0.0034732801,0.0010739748,0.0068094571,0.0001828042,0.0000000000,0.2520793980,0.2266391445,0.0254402535,0.0000000000,1.367931603419829,17.88,4.012962223110046
0.0034334460,0.0862166611,0.8952975948,0.8952975948,0.0026547263,0.0000530945,0.0831991222,0.0115126630,0.0068491938,0.0081942552,0.9168008778,0.0294143674,0.0059908323,0.0288657239,0.0425729607,0.0486611330,0.0000000000,0.4173495213,0.4113586889,0.0026016318,0.2940994283,0.0183353096,0.0000000000,0.0089729749,0.0343610074,0.2324301365,0.0010618905,0.0004866998,0.0047696582,0.0001504345,0.0000000000,0.4656212944,0.1372670478,0.3283542467,0.0000000000,0.42337749395805035,5.06,2.336071500207578
0.0269538128,0.2394690505,0.6917242313,0.6917242313,0.0028443722,0.0000000000,0.1232561289,0.0000000000,0.0000000000,0.0131382907,0.8767438711,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3380739537,0.3380739537,0.0000000000,0.3380739537,0.0000000000,0.0000000000,0.0000000000,0.3380739537,0.0000000000,-0.0567519978,0.0128673981,0.0799133144,0.0012190167,0.0000000000,0.0702966274,0.0000000000,0.0702966274,0.0000000000,-22.63335584064821,-158.26,7.78888034844991
0.0362501345,0.0521364762,0.9425896028,0.9425896028,0.0038747175,0.0000000000,0.0538370466,0.0650952535,0.0000000000,0.0102249489,0.9461629534,0.0527392100,0.0049295017,0.0182757507,0.0476805511,0.0363792918,0.0000000000,0.4862555161,0.4813260144,0.0000000000,0.3489613605,0.0879560865,0.0080938543,0.0000000000,0.0042191368,0.2486922829,0.0016790442,0.0006457862,0.0052308686,0.0001506835,0.0000000000,0.3569260575,0.3127327521,0.0072328059,0.0000000000,0.6848262692333019,12.86,2.7918751700559556
0.0043719032,0.0701253279,0.9249781405,0.9249781405,0.0028854561,0.0000000000,0.0716700670,0.0899154765,0.0000000000,0.0117749927,0.9283299330,0.1915767998,0.0053337219,0.0277761586,0.0472457010,0.0574759545,0.0000000000,0.3803847275,0.3750510055,0.0000000000,0.0840862722,0.0417079569,0.0000000000,0.0116584086,0.0111337802,0.0195861265,0.0021568056,0.0004663363,0.0064995628,0.0001748761,0.0000000000,0.4337219470,0.1121830370,0.3215389099,0.0000000000,0.863993928691312,11.85,3.8825682234067944
0.0085327429,0.1161634598,0.8968577988,0.8968577988,0.0024183710,-0.0000384250,0.0956181135,0.0009726318,0.0000000000,0.0126946464,0.9043818865,0.0053338649,0.0101706068,0.0027305738,0.1524630400,0.0050048512,0.0000000000,0.6016484308,0.5914778240,0.0081148714,0.4313514059,0.0036599775,0.0276395547,0.0255141740,0.3072796088,0.0672580909,0.0032541139,0.0006196025,0.0076873937,0.0001320858,0.0014409360,0.2438424000,0.1234113680,0.0668330147,0.0000000000,1.3218819013149312,13.67,4.429027779754458
