Average ⬆️,IFEval Raw,IFEval,BBH Raw,BBH,MATH Lvl 5 Raw,MATH Lvl 5,GPQA Raw,GPQA,MUSR Raw,MUSR,MMLU-PRO Raw,MMLU-PRO,#Params (B),CO₂ cost (kg)
15.23132798262929,0.32870561222002065,32.87056122200207,0.48225627665257265,26.856515500031353,0.0377643504531722,3.7764350453172204,0.2676174496644295,2.348993288590602,0.36959375,9.265885416666663,0.24642619680851063,16.269577423167846,2.78,0.9310211903677648
43.91650770857709,0.7378422585406721,73.78422585406722,0.7008370136278447,57.67565555333628,0.42220543806646527,42.220543806646525,0.3674496644295302,15.659955257270694,0.4640416666666667,19.20520833333333,0.5945811170212766,54.95345744680851,32.764,34.397309465760216
29.875548231649606,0.7816560060639104,78.16560060639105,0.5233174837035715,32.47770265291174,0.1797583081570997,17.97583081570997,0.3053691275167785,7.38255033557047,0.41613541666666665,11.11692708333333,0.3892121010638298,32.134677895981085,8.03,1.5300866770671717
25.55719928277682,0.5192234382549413,51.92234382549414,0.5215375046264326,31.893554212659296,0.15634441087613293,15.634441087613293,0.3011744966442953,6.823266219239373,0.44357291666666665,14.713281249999996,0.3912067819148936,32.35630910165484,8.03,1.8079185536473381
16.518524239214223,0.4605214165081982,46.05214165081983,0.42577470857933336,19.53766599736009,0.07477341389728097,7.477341389728097,0.26593959731543626,2.1252796420581683,0.3636458333333333,3.7890625000000013,0.28116688829787234,20.12965425531915,1.544,0.673034773667099
17.483555890459094,0.45105431366551857,45.105431366551855,0.42746984992662185,19.766408804078655,0.1472809667673716,14.72809667673716,0.2701342281879195,2.684563758389265,0.36228124999999994,2.551822916666667,0.28058510638297873,20.06501182033097,1.544,1.3771692115967817
22.612024614962053,0.3591803082487799,35.91803082487799,0.549176294722067,35.52548240518279,0.07779456193353475,7.779456193353475,0.33305369127516776,11.073825503355701,0.44490625,15.179947916666663,0.37175864361702127,30.1954048463357,12.248,0.8972694159256903
25.49856357813722,0.6286076499244228,62.86076499244227,0.5253514950133299,32.65772737584173,0.09969788519637462,9.969788519637463,0.3028523489932886,7.046979865771815,0.4331875,12.781770833333335,0.3490691489361702,27.67434988179669,12.248,0.8675250939281365
20.630569141650984,0.2637091805298829,26.37091805298829,0.5427386861946704,34.315941121704846,0.05891238670694864,5.8912386706948645,0.3338926174496644,11.185682326621922,0.46490625,17.84661458333333,0.35355718085106386,28.173020094562645,12.248,0.8622054716791998
16.063480369846303,0.38156203318306536,38.15620331830654,0.4490409465001946,22.64085672774061,0.04229607250755287,4.229607250755287,0.287751677852349,5.033557046979867,0.39384375,7.3638020833333355,0.27061170212765956,18.95685579196217,4.513,1.1599834197817673
27.363297533889394,0.7205315230255722,72.05315230255721,0.5131231419849063,30.981348410709717,0.15181268882175228,15.181268882175228,0.2860738255033557,4.809843400447425,0.4004479166666666,9.22265625,0.38738364361702127,31.93151595744681,8.03,1.279427720279719
16.79797839924053,0.460096987105325,46.00969871053249,0.43385067041774666,20.61384808360901,0.030966767371601207,3.096676737160121,0.27181208053691275,2.9082774049216997,0.40851041666666665,9.830468750000001,0.26496010638297873,18.32890070921986,7.231,1.994775253625848
17.515881576703762,0.4777822843388875,47.77822843388875,0.43152444292813597,20.801181076748463,0.03172205438066465,3.1722054380664653,0.287751677852349,5.033557046979867,0.4100625,10.42447916666667,0.2609707446808511,17.88563829787234,7.231,1.8490265375303532
20.96930213435916,0.3979984219648311,39.79984219648311,0.5189590919105128,32.79279332763635,0.06570996978851963,6.570996978851963,0.30033557046979864,6.711409395973152,0.4658645833333333,17.133072916666666,0.3052692819148936,22.807697990543733,7.242,0.9529287302081578
3.1693229450767695,0.13743755457741016,13.743755457741015,0.283428204214368,1.2375708061002186,0.0,0.0,0.24580536912751677,0.0,0.35520833333333335,2.7343749999999996,0.11170212765957446,1.300236406619384,1.236,0.7669701604841612
